"year","age","sex","population"
2051,13,"female",36764.5154757413
2051,14,"female",37035.7903540478
2051,15,"female",32993.2667519566
2051,16,"female",33232.1526287651
2051,17,"female",33449.328548282
2051,18,"female",33608.235355837
2051,19,"female",33756.8688652806
2051,20,"female",33826.3348437508
2051,21,"female",33860.8688815255
2051,22,"female",33940.707613531
2051,23,"female",34099.3829844675
2051,24,"female",34423.3002573956
2051,25,"female",35065.1666513482
2051,26,"female",35638.0818312017
2051,27,"female",35811.3404777905
2051,28,"female",36378.4043671906
2051,29,"female",39668.6567345554
2051,30,"female",40051.1067584242
2051,31,"female",40535.0732692299
2051,32,"female",41486.0544315582
2051,33,"female",42068.4931838132
2051,34,"female",43253.2795889527
2051,35,"female",43280.1848827335
2051,36,"female",44243.3314992055
2051,37,"female",44664.6770590154
2051,38,"female",45956.5692150479
2051,39,"female",46359.8487923831
2051,40,"female",46583.01429267
2051,41,"female",46869.1179504882
2051,42,"female",46137.2467252022
2051,43,"female",46950.0917364316
2051,44,"female",46014.4645062119
2051,45,"female",43958.7911981079
2051,46,"female",43324.7126571853
2051,47,"female",43234.8246873021
2051,48,"female",42297.0320029386
2051,49,"female",42274.5932506837
2051,50,"female",42849.4571601013
2051,51,"female",43101.3000782562
2051,52,"female",41482.2110719604
2051,53,"female",42466.6749411111
2051,54,"female",42707.1095072168
2051,55,"female",42811.8702180531
2051,56,"female",43774.4911690489
2051,57,"female",43997.1121200448
2051,58,"female",45203.7414433392
2051,59,"female",45587.315249532
2051,60,"female",45956.4127906935
2051,61,"female",45153.7007403272
2051,62,"female",43458.0735101075
2051,63,"female",42435.8169565933
2051,64,"female",40173.4483729624
2051,65,"female",38463.5727726087
2051,66,"female",37689.2000028284
2051,67,"female",36253.4816732382
2051,68,"female",35404.3224983184
2051,69,"female",34167.8963045113
2051,70,"female",32725.7507240175
2051,71,"female",31786.5004497272
2051,72,"female",30905.7925855103
2051,73,"female",29514.3559263299
2051,74,"female",29214.741254558
2051,75,"female",28521.3944125886
2051,76,"female",29152.8729332618
2051,77,"female",29650.7985784885
2051,78,"female",29910.9106086053
2051,79,"female",30063.3702916067
2051,80,"female",29734.4002698602
2051,81,"female",27767.3154497137
2051,82,"female",26893.7835050137
2051,83,"female",25364.8483903275
2051,84,"female",23998.4221965203
2051,85,"female",22259.8859718868
2051,86,"female",21215.7372623402
2051,87,"female",20304.0063743022
2051,88,"female",19053.8451063077
2051,89,"female",17117.1456143893
2051,90,"female",14769.4195952482
2051,91,"female",12368.9850291425
2051,92,"female",10417.3661712213
2051,93,"female",8424.19862400294
2051,94,"female",6680.66667930289
2051,95,"female",18314.5002292454
2052,0,"female",33554.2432281273
2052,1,"female",33710.0941818649
2052,2,"female",33956.4768523301
2052,3,"female",34257.5402857855
2052,4,"female",34600.9441007359
2052,5,"female",34907.6734109188
2052,6,"female",35211.7156998891
2052,7,"female",35828.7306351748
2052,8,"female",36056.3902536798
2052,9,"female",36270.43254265
2052,10,"female",36511.0069732319
2052,11,"female",36680.2617419199
2052,12,"female",36905.5789091967
2052,13,"female",37014.5154757413
2052,14,"female",37265.7903540478
2052,15,"female",33203.2667519566
2052,16,"female",33412.1526287651
2052,17,"female",33599.328548282
2052,18,"female",33728.235355837
2052,19,"female",33846.8688652806
2052,20,"female",33886.3348437508
2052,21,"female",33910.8688815255
2052,22,"female",33980.707613531
2052,23,"female",34139.3829844675
2052,24,"female",34473.3002573956
2052,25,"female",35145.1666513482
2052,26,"female",35738.0818312017
2052,27,"female",36401.3404777905
2052,28,"female",36598.4043671906
2052,29,"female",37148.6567345554
2052,30,"female",40431.1067584242
2052,31,"female",40755.0732692299
2052,32,"female",41236.0544315582
2052,33,"female",42178.4931838132
2052,34,"female",42733.2795889527
2052,35,"female",43840.1848827335
2052,36,"female",43893.3314992055
2052,37,"female",44824.6770590154
2052,38,"female",45196.5692150479
2052,39,"female",46449.8487923831
2052,40,"female",46763.01429267
2052,41,"female",46979.1179504882
2052,42,"female",47227.2467252022
2052,43,"female",46450.0917364316
2052,44,"female",47194.4645062119
2052,45,"female",46158.7911981079
2052,46,"female",44094.7126571853
2052,47,"female",43394.8246873021
2052,48,"female",43257.0320029386
2052,49,"female",42284.5932506837
2052,50,"female",42219.4571601013
2052,51,"female",42801.3000782562
2052,52,"female",43042.2110719604
2052,53,"female",41436.6749411111
2052,54,"female",42417.1095072168
2052,55,"female",42681.8702180531
2052,56,"female",42794.4911690489
2052,57,"female",43767.1121200448
2052,58,"female",44003.7414433392
2052,59,"female",45227.315249532
2052,60,"female",45606.4127906935
2052,61,"female",45973.7007403272
2052,62,"female",45158.0735101075
2052,63,"female",43455.8169565933
2052,64,"female",42403.4483729624
2052,65,"female",40103.5727726087
2052,66,"female",38399.2000028284
2052,67,"female",37613.4816732382
2052,68,"female",36154.3224983184
2052,69,"female",35287.8963045113
2052,70,"female",34025.7507240175
2052,71,"female",32576.5004497272
2052,72,"female",31615.7925855103
2052,73,"female",30714.3559263299
2052,74,"female",29304.741254558
2052,75,"female",28971.3944125886
2052,76,"female",28242.8729332618
2052,77,"female",28830.7985784885
2052,78,"female",29270.9106086053
2052,79,"female",29443.3702916067
2052,80,"female",29514.4002698602
2052,81,"female",29097.3154497137
2052,82,"female",27053.7835050137
2052,83,"female",26104.8483903275
2052,84,"female",24468.4221965203
2052,85,"female",22969.8859718868
2052,86,"female",21135.7372623402
2052,87,"female",19924.0063743022
2052,88,"female",18853.8451063077
2052,89,"female",17437.1456143893
2052,90,"female",15409.4195952482
2052,91,"female",13048.9850291425
2052,92,"female",10707.3661712213
2052,93,"female",8824.19862400294
2052,94,"female",6970.66667930289
2052,95,"female",19164.5002292454
2053,0,"female",33494.2432281273
2053,1,"female",33650.0941818649
2053,2,"female",33906.4768523301
2053,3,"female",34227.5402857855
2053,4,"female",34580.9441007359
2053,5,"female",34907.6734109188
2053,6,"female",35251.7156998891
2053,7,"female",35898.7306351748
2053,8,"female",36166.3902536798
2053,9,"female",36420.43254265
2053,10,"female",36691.0069732319
2053,11,"female",36900.2617419199
2053,12,"female",37145.5789091967
2053,13,"female",37264.5154757413
2053,14,"female",37515.7903540478
2053,15,"female",33443.2667519566
2053,16,"female",33622.1526287651
2053,17,"female",33789.328548282
2053,18,"female",33878.235355837
2053,19,"female",33956.8688652806
2053,20,"female",33966.3348437508
2053,21,"female",33970.8688815255
2053,22,"female",34020.707613531
2053,23,"female",34179.3829844675
2053,24,"female",34503.3002573956
2053,25,"female",35195.1666513482
2053,26,"female",35818.0818312017
2053,27,"female",36511.3404777905
2053,28,"female",37188.4043671906
2053,29,"female",37368.6567345554
2053,30,"female",37911.1067584242
2053,31,"female",41135.0732692299
2053,32,"female",41466.0544315582
2053,33,"female",41928.4931838132
2053,34,"female",42843.2795889527
2053,35,"female",43320.1848827335
2053,36,"female",44463.3314992055
2053,37,"female",44484.6770590154
2053,38,"female",45366.5692150479
2053,39,"female",45699.8487923831
2053,40,"female",46863.01429267
2053,41,"female",47169.1179504882
2053,42,"female",47347.2467252022
2053,43,"female",47540.0917364316
2053,44,"female",46704.4645062119
2053,45,"female",47338.7911981079
2053,46,"female",46294.7126571853
2053,47,"female",44164.8246873021
2053,48,"female",43417.0320029386
2053,49,"female",43244.5932506837
2053,50,"female",42229.4571601013
2053,51,"female",42171.3000782562
2053,52,"female",42752.2110719604
2053,53,"female",42996.6749411111
2053,54,"female",41397.1095072168
2053,55,"female",42401.8702180531
2053,56,"female",42664.4911690489
2053,57,"female",42787.1121200448
2053,58,"female",43773.7414433392
2053,59,"female",44037.315249532
2053,60,"female",45256.4127906935
2053,61,"female",45633.7007403272
2053,62,"female",45988.0735101075
2053,63,"female",45165.8169565933
2053,64,"female",43423.4483729624
2053,65,"female",42343.5727726087
2053,66,"female",40029.2000028284
2053,67,"female",38313.4816732382
2053,68,"female",37504.3224983184
2053,69,"female",36047.8963045113
2053,70,"female",35135.7507240175
2053,71,"female",33866.5004497272
2053,72,"female",32395.7925855103
2053,73,"female",31414.3559263299
2053,74,"female",30494.741254558
2053,75,"female",29061.3944125886
2053,76,"female",28692.8729332618
2053,77,"female",27930.7985784885
2053,78,"female",28460.9106086053
2053,79,"female",28813.3702916067
2053,80,"female",28924.4002698602
2053,81,"female",28887.3154497137
2053,82,"female",28363.7835050137
2053,83,"female",26274.8483903275
2053,84,"female",25188.4221965203
2053,85,"female",23439.8859718868
2053,86,"female",21825.7372623402
2053,87,"female",19864.0063743022
2053,88,"female",18513.8451063077
2053,89,"female",17267.1456143893
2053,90,"female",15709.4195952482
2053,91,"female",13618.9850291425
2053,92,"female",11307.3661712213
2053,93,"female",9064.19862400294
2053,94,"female",7300.66667930289
2053,95,"female",20054.5002292454
2054,0,"female",33434.2432281273
2054,1,"female",33580.0941818649
2054,2,"female",33846.4768523301
2054,3,"female",34177.5402857855
2054,4,"female",34550.9441007359
2054,5,"female",34897.6734109188
2054,6,"female",35261.7156998891
2054,7,"female",35938.7306351748
2054,8,"female",36246.3902536798
2054,9,"female",36530.43254265
2054,10,"female",36841.0069732319
2054,11,"female",37080.2617419199
